time,wind_speed,wind_direction,stability_class,number,latitude,longitude,expver
2024-06-08 02:00:00,3.023957,231.3991,C,0,55.58,13.01,0001
2024-06-08 03:00:00,3.2213845,229.69302,C,0,55.58,13.01,0001
2024-06-08 04:00:00,3.740687,225.44545,C,0,55.58,13.01,0001
2024-06-08 05:00:00,4.221902,218.41943,D,0,55.58,13.01,0001
2024-06-08 06:00:00,5.443915,217.63731,D,0,55.58,13.01,0001
2024-06-08 07:00:00,6.132553,216.1604,D,0,55.58,13.01,0001
2024-06-08 08:00:00,6.7782044,214.5075,D,0,55.58,13.01,0001
2024-06-08 09:00:00,7.117832,211.03598,D,0,55.58,13.01,0001
2024-06-08 10:00:00,6.5176563,202.53893,D,0,55.58,13.01,0001
2024-06-08 11:00:00,6.606907,194.95676,D,0,55.58,13.01,0001
2024-06-08 12:00:00,6.8174343,192.65451,D,0,55.58,13.01,0001
2024-06-08 13:00:00,6.936739,194.94621,D,0,55.58,13.01,0001
2024-06-08 14:00:00,6.317324,188.64844,D,0,55.58,13.01,0001
2024-06-08 15:00:00,6.467421,195.3212,D,0,55.58,13.01,0001
2024-06-08 16:00:00,6.3624735,213.52289,D,0,55.58,13.01,0001
2024-06-08 17:00:00,6.526222,250.50659,D,0,55.58,13.01,0001
2024-06-08 18:00:00,6.1169515,279.1874,D,0,55.58,13.01,0001
2024-06-08 19:00:00,4.5528035,275.33163,D,0,55.58,13.01,0001
2024-06-08 20:00:00,4.5626583,257.59302,D,0,55.58,13.01,0001
2024-06-08 21:00:00,5.2697134,251.48001,D,0,55.58,13.01,0001
2024-06-08 22:00:00,4.8708243,253.03468,D,0,55.58,13.01,0001
2024-06-08 23:00:00,5.5128145,269.4813,D,0,55.58,13.01,0001
2024-06-09 00:00:00,4.747557,269.66577,D,0,55.58,13.01,0001
2024-06-09 01:00:00,4.554622,263.84555,D,0,55.58,13.01,0001
2024-06-09 02:00:00,4.68444,258.36548,D,0,55.58,13.01,0001
2024-06-09 03:00:00,4.787965,250.24883,D,0,55.58,13.01,0001
2024-06-09 04:00:00,5.5412917,246.599,D,0,55.58,13.01,0001
2024-06-09 05:00:00,6.407561,248.77364,D,0,55.58,13.01,0001
2024-06-09 06:00:00,7.2569146,252.42691,D,0,55.58,13.01,0001
2024-06-09 07:00:00,7.842847,252.01587,D,0,55.58,13.01,0001
2024-06-09 08:00:00,8.590583,249.28452,D,0,55.58,13.01,0001
2024-06-09 09:00:00,8.643138,243.15376,D,0,55.58,13.01,0001
2024-06-09 10:00:00,7.975444,233.35922,D,0,55.58,13.01,0001
2024-06-09 11:00:00,8.356051,222.66588,D,0,55.58,13.01,0001
2024-06-09 12:00:00,9.5116,225.52771,D,0,55.58,13.01,0001
2024-06-09 13:00:00,8.709193,233.77112,D,0,55.58,13.01,0001
2024-06-09 14:00:00,8.984299,241.08772,D,0,55.58,13.01,0001
2024-06-09 15:00:00,8.984777,247.88583,D,0,55.58,13.01,0001
2024-06-09 16:00:00,8.642398,245.42038,D,0,55.58,13.01,0001
2024-06-09 17:00:00,8.780415,248.29715,D,0,55.58,13.01,0001
2024-06-09 18:00:00,7.4191995,248.24577,D,0,55.58,13.01,0001
2024-06-09 19:00:00,6.5410337,247.21628,D,0,55.58,13.01,0001
2024-06-09 20:00:00,5.963502,244.53313,D,0,55.58,13.01,0001
2024-06-09 21:00:00,5.8875847,243.98157,D,0,55.58,13.01,0001
2024-06-09 22:00:00,6.0585938,238.36794,D,0,55.58,13.01,0001
2024-06-09 23:00:00,6.420981,240.629,D,0,55.58,13.01,0001
2024-06-10 00:00:00,6.623508,240.64551,D,0,55.58,13.01,0001
2024-06-10 01:00:00,6.6288185,238.70738,D,0,55.58,13.01,0001
2024-06-10 02:00:00,6.5745616,237.35342,D,0,55.58,13.01,0001
2024-06-10 03:00:00,6.619356,237.13641,D,0,55.58,13.01,0001
2024-06-10 04:00:00,7.037321,239.33078,D,0,55.58,13.01,0001
2024-06-10 05:00:00,7.3925753,242.36865,D,0,55.58,13.01,0001
2024-06-10 06:00:00,8.164454,251.64114,D,0,55.58,13.01,0001
2024-06-10 07:00:00,7.713706,253.5123,D,0,55.58,13.01,0001
2024-06-10 08:00:00,7.7162905,251.7772,D,0,55.58,13.01,0001
2024-06-10 09:00:00,7.1702294,249.25272,D,0,55.58,13.01,0001
2024-06-10 10:00:00,6.6173573,247.25694,D,0,55.58,13.01,0001
2024-06-10 11:00:00,7.148758,248.88057,D,0,55.58,13.01,0001
2024-06-10 12:00:00,7.083183,249.84245,D,0,55.58,13.01,0001
2024-06-10 13:00:00,6.8201475,249.00374,D,0,55.58,13.01,0001
2024-06-10 14:00:00,6.3109455,244.90553,D,0,55.58,13.01,0001
2024-06-10 15:00:00,6.5575333,245.77603,D,0,55.58,13.01,0001
2024-06-10 16:00:00,6.1420403,246.1123,D,0,55.58,13.01,0001
2024-06-10 17:00:00,5.116469,244.85092,D,0,55.58,13.01,0001
2024-06-10 18:00:00,4.1839676,240.4342,D,0,55.58,13.01,0001
2024-06-10 19:00:00,3.3897758,232.5002,C,0,55.58,13.01,0001
2024-06-10 20:00:00,2.9021728,224.77101,E,0,55.58,13.01,0001
2024-06-10 21:00:00,2.5948396,220.21295,E,0,55.58,13.01,0001
2024-06-10 22:00:00,2.5183465,224.71173,E,0,55.58,13.01,0001
2024-06-10 23:00:00,2.356247,237.05144,E,0,55.58,13.01,0001
2024-06-11 00:00:00,1.8749855,242.36877,F,0,55.58,13.01,0001
2024-06-11 01:00:00,1.1431035,230.62424,F,0,55.58,13.01,0001
2024-06-11 02:00:00,1.1529716,187.35275,B,0,55.58,13.01,0001
2024-06-11 03:00:00,0.8138691,168.21274,B,0,55.58,13.01,0001
2024-06-11 04:00:00,0.15666212,160.13358,B,0,55.58,13.01,0001
2024-06-11 05:00:00,0.32300332,323.8467,B,0,55.58,13.01,0001
2024-06-11 06:00:00,1.3175652,319.0147,B,0,55.58,13.01,0001
2024-06-11 07:00:00,1.9635755,312.80295,A,0,55.58,13.01,0001
2024-06-11 08:00:00,2.4560142,299.0297,B,0,55.58,13.01,0001
2024-06-11 09:00:00,2.9057324,282.32248,B,0,55.58,13.01,0001
2024-06-11 10:00:00,3.5299306,282.40997,B,0,55.58,13.01,0001
2024-06-11 11:00:00,3.8487973,275.97223,B,0,55.58,13.01,0001
2024-06-11 12:00:00,4.0701838,273.2925,C,0,55.58,13.01,0001
2024-06-11 13:00:00,4.0550156,265.7341,C,0,55.58,13.01,0001
2024-06-11 14:00:00,4.3924227,255.59758,C,0,55.58,13.01,0001
2024-06-11 15:00:00,5.2474566,250.79709,D,0,55.58,13.01,0001
2024-06-11 16:00:00,5.8298554,256.5948,D,0,55.58,13.01,0001
2024-06-11 17:00:00,5.2487836,259.57974,D,0,55.58,13.01,0001
2024-06-11 18:00:00,4.7937775,259.39777,D,0,55.58,13.01,0001
2024-06-11 19:00:00,4.32131,255.02051,D,0,55.58,13.01,0001
2024-06-11 20:00:00,4.323774,247.53903,D,0,55.58,13.01,0001
2024-06-11 21:00:00,4.543457,245.10298,D,0,55.58,13.01,0001
2024-06-11 22:00:00,4.579347,244.92444,D,0,55.58,13.01,0001
2024-06-11 23:00:00,4.3018217,242.90141,D,0,55.58,13.01,0001
2024-06-12 00:00:00,4.2719812,238.35957,D,0,55.58,13.01,0001
2024-06-12 01:00:00,4.098769,232.98994,D,0,55.58,13.01,0001
2024-06-12 02:00:00,4.417832,234.1719,D,0,55.58,13.01,0001
2024-06-12 03:00:00,4.963721,242.62723,D,0,55.58,13.01,0001
2024-06-12 04:00:00,5.4907603,246.13611,D,0,55.58,13.01,0001
2024-06-12 05:00:00,5.9336324,249.34584,D,0,55.58,13.01,0001
2024-06-12 06:00:00,6.439698,252.96738,D,0,55.58,13.01,0001
2024-06-12 07:00:00,6.598709,254.2118,D,0,55.58,13.01,0001
2024-06-12 08:00:00,6.7129517,255.31284,D,0,55.58,13.01,0001
2024-06-12 09:00:00,6.7378635,254.09154,D,0,55.58,13.01,0001
2024-06-12 10:00:00,6.519434,251.44266,D,0,55.58,13.01,0001
2024-06-12 11:00:00,6.765988,253.19128,D,0,55.58,13.01,0001
2024-06-12 12:00:00,6.8508973,255.934,D,0,55.58,13.01,0001
2024-06-12 13:00:00,6.7990294,254.13252,D,0,55.58,13.01,0001
2024-06-12 14:00:00,6.7303195,250.2494,D,0,55.58,13.01,0001
2024-06-12 15:00:00,6.354243,249.31958,D,0,55.58,13.01,0001
2024-06-12 16:00:00,6.0721827,248.31284,D,0,55.58,13.01,0001
2024-06-12 17:00:00,5.765323,251.33217,D,0,55.58,13.01,0001
2024-06-12 18:00:00,4.9573483,251.25827,D,0,55.58,13.01,0001
2024-06-12 19:00:00,4.2524695,250.25996,D,0,55.58,13.01,0001
2024-06-12 20:00:00,3.5065606,244.44827,C,0,55.58,13.01,0001
2024-06-12 21:00:00,3.5023158,237.07155,E,0,55.58,13.01,0001
2024-06-12 22:00:00,3.722172,231.02966,E,0,55.58,13.01,0001
2024-06-12 23:00:00,3.5649478,233.86281,E,0,55.58,13.01,0001
2024-06-13 00:00:00,3.4272106,239.59692,E,0,55.58,13.01,0001
2024-06-13 01:00:00,3.5169868,239.84235,E,0,55.58,13.01,0001
2024-06-13 02:00:00,3.6859508,242.29956,C,0,55.58,13.01,0001
2024-06-13 03:00:00,3.6239762,243.00287,C,0,55.58,13.01,0001
2024-06-13 04:00:00,3.9189434,246.06097,C,0,55.58,13.01,0001
2024-06-13 05:00:00,4.440789,252.21953,D,0,55.58,13.01,0001
2024-06-13 06:00:00,4.267927,251.63144,D,0,55.58,13.01,0001
2024-06-13 07:00:00,4.2597504,246.12329,C,0,55.58,13.01,0001
2024-06-13 08:00:00,4.547737,243.66576,C,0,55.58,13.01,0001
2024-06-13 09:00:00,4.94045,241.64754,C,0,55.58,13.01,0001
2024-06-13 10:00:00,5.042715,241.89146,C,0,55.58,13.01,0001
2024-06-13 11:00:00,5.3310905,238.20824,C,0,55.58,13.01,0001
2024-06-13 12:00:00,5.659334,236.49606,C,0,55.58,13.01,0001
2024-06-13 13:00:00,5.8594694,235.5189,C,0,55.58,13.01,0001
2024-06-13 14:00:00,6.50953,235.23688,D,0,55.58,13.01,0001
2024-06-13 15:00:00,6.252533,245.75023,D,0,55.58,13.01,0001
2024-06-13 16:00:00,5.146594,248.66318,D,0,55.58,13.01,0001
2024-06-13 17:00:00,4.6754313,243.62971,D,0,55.58,13.01,0001
2024-06-13 18:00:00,4.5554085,243.44814,D,0,55.58,13.01,0001
2024-06-13 19:00:00,3.7145872,245.87042,C,0,55.58,13.01,0001
2024-06-13 20:00:00,2.7435317,238.03513,C,0,55.58,13.01,0001
2024-06-13 21:00:00,2.4970393,227.62836,E,0,55.58,13.01,0001
2024-06-13 22:00:00,2.329034,213.97343,E,0,55.58,13.01,0001
2024-06-13 23:00:00,2.5469325,204.3443,E,0,55.58,13.01,0001
2024-06-14 00:00:00,2.5466015,198.66495,E,0,55.58,13.01,0001
2024-06-14 01:00:00,2.1663616,188.37799,E,0,55.58,13.01,0001
2024-06-14 02:00:00,2.1457605,170.5646,C,0,55.58,13.01,0001
2024-06-14 03:00:00,2.8029346,166.4601,C,0,55.58,13.01,0001
2024-06-14 04:00:00,3.3709686,165.85187,C,0,55.58,13.01,0001
2024-06-14 05:00:00,3.6985013,167.68692,C,0,55.58,13.01,0001
2024-06-14 06:00:00,3.7348924,161.2472,C,0,55.58,13.01,0001
2024-06-14 07:00:00,4.442661,156.47952,C,0,55.58,13.01,0001
2024-06-14 08:00:00,4.905294,150.64357,C,0,55.58,13.01,0001
2024-06-14 09:00:00,5.4390593,146.65816,C,0,55.58,13.01,0001
2024-06-14 10:00:00,6.1705856,141.62744,D,0,55.58,13.01,0001
2024-06-14 11:00:00,6.63288,136.53754,D,0,55.58,13.01,0001
2024-06-14 12:00:00,7.186937,136.19148,D,0,55.58,13.01,0001
2024-06-14 13:00:00,7.44821,141.90141,D,0,55.58,13.01,0001
2024-06-14 14:00:00,7.626527,139.54984,D,0,55.58,13.01,0001
2024-06-14 15:00:00,7.6947393,137.53459,D,0,55.58,13.01,0001
2024-06-14 16:00:00,7.169633,137.01747,D,0,55.58,13.01,0001
2024-06-14 17:00:00,6.2354646,133.4817,D,0,55.58,13.01,0001
2024-06-14 18:00:00,5.623716,128.33673,D,0,55.58,13.01,0001
2024-06-14 19:00:00,5.5364017,127.99698,D,0,55.58,13.01,0001
2024-06-14 20:00:00,5.5123997,128.6088,D,0,55.58,13.01,0001
2024-06-14 21:00:00,5.30508,134.9483,D,0,55.58,13.01,0001
2024-06-14 22:00:00,5.3146577,137.83597,D,0,55.58,13.01,0001
2024-06-14 23:00:00,5.0664983,135.28508,D,0,55.58,13.01,0001
2024-06-15 00:00:00,5.0598445,134.85478,D,0,55.58,13.01,0001
2024-06-15 01:00:00,4.8863645,128.94887,D,0,55.58,13.01,0001
2024-06-15 02:00:00,4.9482646,118.881424,D,0,55.58,13.01,0001
2024-06-15 03:00:00,4.95366,111.49788,D,0,55.58,13.01,0001
2024-06-15 04:00:00,5.576509,111.364044,D,0,55.58,13.01,0001
2024-06-15 05:00:00,6.255665,119.33348,D,0,55.58,13.01,0001
2024-06-15 06:00:00,6.5194345,124.96358,D,0,55.58,13.01,0001
2024-06-15 07:00:00,7.243608,132.33223,D,0,55.58,13.01,0001
2024-06-15 08:00:00,7.981883,130.78275,D,0,55.58,13.01,0001
2024-06-15 09:00:00,8.324807,130.41954,D,0,55.58,13.01,0001
2024-06-15 10:00:00,8.404297,135.78302,D,0,55.58,13.01,0001
2024-06-15 11:00:00,8.017398,144.34848,D,0,55.58,13.01,0001
2024-06-15 12:00:00,7.245018,150.56651,D,0,55.58,13.01,0001
2024-06-15 13:00:00,6.902547,161.40958,D,0,55.58,13.01,0001
2024-06-15 14:00:00,7.2399592,176.81638,D,0,55.58,13.01,0001
2024-06-15 15:00:00,7.0440707,213.15881,D,0,55.58,13.01,0001
2024-06-15 16:00:00,6.2971163,217.9491,D,0,55.58,13.01,0001
2024-06-15 17:00:00,7.000169,222.52982,D,0,55.58,13.01,0001
2024-06-15 18:00:00,5.820633,224.62772,D,0,55.58,13.01,0001
2024-06-15 19:00:00,4.6533933,219.70972,D,0,55.58,13.01,0001
2024-06-15 20:00:00,3.7068367,209.04079,C,0,55.58,13.01,0001
2024-06-15 21:00:00,3.2777545,195.04321,E,0,55.58,13.01,0001
2024-06-15 22:00:00,3.321475,193.6296,E,0,55.58,13.01,0001
2024-06-15 23:00:00,3.1371367,179.6174,E,0,55.58,13.01,0001
2024-06-16 00:00:00,3.2133741,166.77347,E,0,55.58,13.01,0001
2024-06-16 01:00:00,3.663757,158.09543,E,0,55.58,13.01,0001
2024-06-16 02:00:00,4.087962,156.75009,D,0,55.58,13.01,0001
2024-06-16 03:00:00,4.070807,155.98846,D,0,55.58,13.01,0001
2024-06-16 04:00:00,4.251457,152.80057,D,0,55.58,13.01,0001
2024-06-16 05:00:00,4.772707,145.98877,D,0,55.58,13.01,0001
2024-06-16 06:00:00,5.386408,146.12119,D,0,55.58,13.01,0001
2024-06-16 07:00:00,5.8127193,149.51746,C,0,55.58,13.01,0001
2024-06-16 08:00:00,6.0385184,155.59264,D,0,55.58,13.01,0001
2024-06-16 09:00:00,6.147673,160.55736,D,0,55.58,13.01,0001
2024-06-16 10:00:00,6.1011133,156.44525,D,0,55.58,13.01,0001
2024-06-16 11:00:00,5.845622,158.80983,C,0,55.58,13.01,0001
2024-06-16 12:00:00,5.7801075,164.81339,C,0,55.58,13.01,0001
2024-06-16 13:00:00,5.1997037,164.64102,C,0,55.58,13.01,0001
2024-06-16 14:00:00,5.032376,157.29414,C,0,55.58,13.01,0001
2024-06-16 15:00:00,5.31889,153.97522,D,0,55.58,13.01,0001
2024-06-16 16:00:00,5.1064186,145.52725,D,0,55.58,13.01,0001
2024-06-16 17:00:00,4.9135227,136.71565,D,0,55.58,13.01,0001
2024-06-16 18:00:00,4.8200617,130.29909,D,0,55.58,13.01,0001
2024-06-16 19:00:00,4.7291927,130.59808,D,0,55.58,13.01,0001
2024-06-16 20:00:00,4.4562244,136.56906,D,0,55.58,13.01,0001
2024-06-16 21:00:00,4.186877,153.84903,D,0,55.58,13.01,0001
2024-06-16 22:00:00,3.6249366,173.09299,D,0,55.58,13.01,0001
2024-06-16 23:00:00,2.6023006,146.88454,F,0,55.58,13.01,0001
2024-06-17 00:00:00,2.376983,155.16647,E,0,55.58,13.01,0001
2024-06-17 01:00:00,1.9823225,163.6933,F,0,55.58,13.01,0001
2024-06-17 02:00:00,1.8337628,175.27972,B,0,55.58,13.01,0001
2024-06-17 03:00:00,1.9349884,187.43005,B,0,55.58,13.01,0001
2024-06-17 04:00:00,2.1991882,195.54904,C,0,55.58,13.01,0001
2024-06-17 05:00:00,1.8963947,195.68178,B,0,55.58,13.01,0001
2024-06-17 06:00:00,1.52221,189.7458,B,0,55.58,13.01,0001
2024-06-17 07:00:00,1.5249538,192.48354,A,0,55.58,13.01,0001
2024-06-17 08:00:00,1.2491093,192.65167,A,0,55.58,13.01,0001
2024-06-17 09:00:00,1.3489791,177.46877,A,0,55.58,13.01,0001
2024-06-17 10:00:00,2.5788374,208.41603,B,0,55.58,13.01,0001
2024-06-17 11:00:00,2.781902,214.83029,B,0,55.58,13.01,0001
2024-06-17 12:00:00,3.4241722,201.26993,B,0,55.58,13.01,0001
2024-06-17 13:00:00,3.8363082,203.48145,B,0,55.58,13.01,0001
2024-06-17 14:00:00,3.8153765,209.01405,B,0,55.58,13.01,0001
2024-06-17 15:00:00,3.7232537,212.59172,C,0,55.58,13.01,0001
2024-06-17 16:00:00,3.574313,212.16867,C,0,55.58,13.01,0001
2024-06-17 17:00:00,3.0402734,211.4671,C,0,55.58,13.01,0001
2024-06-17 18:00:00,2.7515676,211.09895,C,0,55.58,13.01,0001
2024-06-17 19:00:00,2.2046237,211.43121,C,0,55.58,13.01,0001
2024-06-17 20:00:00,2.2831814,202.16443,C,0,55.58,13.01,0001
2024-06-17 21:00:00,2.3500516,193.74918,F,0,55.58,13.01,0001
2024-06-17 22:00:00,2.8166528,200.82553,F,0,55.58,13.01,0001
2024-06-17 23:00:00,2.9279525,199.8091,F,0,55.58,13.01,0001
2024-06-18 00:00:00,2.6745486,199.51306,F,0,55.58,13.01,0001
2024-06-18 01:00:00,2.8016405,205.71681,F,0,55.58,13.01,0001
2024-06-18 02:00:00,2.858141,220.04475,C,0,55.58,13.01,0001
2024-06-18 03:00:00,2.5340462,238.41359,C,0,55.58,13.01,0001
2024-06-18 04:00:00,3.0273404,255.52362,C,0,55.58,13.01,0001
2024-06-18 05:00:00,3.225995,267.23013,C,0,55.58,13.01,0001
2024-06-18 06:00:00,3.5688348,277.24908,C,0,55.58,13.01,0001
2024-06-18 07:00:00,3.445056,276.6964,B,0,55.58,13.01,0001
2024-06-18 08:00:00,3.4364734,259.18097,B,0,55.58,13.01,0001
2024-06-18 09:00:00,4.0972357,251.17133,C,0,55.58,13.01,0001
2024-06-18 10:00:00,3.9166753,246.87054,B,0,55.58,13.01,0001
2024-06-18 11:00:00,4.7056,243.53752,C,0,55.58,13.01,0001
2024-06-18 12:00:00,4.671327,239.90396,C,0,55.58,13.01,0001
2024-06-18 13:00:00,4.7509217,236.131,C,0,55.58,13.01,0001
2024-06-18 14:00:00,4.3438563,236.78207,C,0,55.58,13.01,0001
2024-06-18 15:00:00,4.3825483,231.21866,D,0,55.58,13.01,0001
2024-06-18 16:00:00,4.3367043,230.19449,D,0,55.58,13.01,0001
2024-06-18 17:00:00,3.6166189,239.64151,C,0,55.58,13.01,0001
2024-06-18 18:00:00,2.4455419,250.80519,C,0,55.58,13.01,0001
2024-06-18 19:00:00,1.5203779,261.80865,B,0,55.58,13.01,0001
2024-06-18 20:00:00,1.2176087,263.72916,B,0,55.58,13.01,0001
2024-06-18 21:00:00,1.5025419,293.98227,F,0,55.58,13.01,0001
2024-06-18 22:00:00,1.8649722,301.78946,F,0,55.58,13.01,0001
2024-06-18 23:00:00,2.0398166,306.1791,E,0,55.58,13.01,0001
2024-06-19 00:00:00,2.563652,327.60013,E,0,55.58,13.01,0001
2024-06-19 01:00:00,2.8791056,326.4661,E,0,55.58,13.01,0001
2024-06-19 02:00:00,2.7783508,322.73187,C,0,55.58,13.01,0001
2024-06-19 03:00:00,3.1789777,321.33743,C,0,55.58,13.01,0001
2024-06-19 04:00:00,3.7264042,317.7219,C,0,55.58,13.01,0001
2024-06-19 05:00:00,4.0752788,309.27618,D,0,55.58,13.01,0001
2024-06-19 06:00:00,4.3685727,304.60492,D,0,55.58,13.01,0001
2024-06-19 07:00:00,4.912404,297.32016,C,0,55.58,13.01,0001
2024-06-19 08:00:00,5.6580625,294.36475,C,0,55.58,13.01,0001
2024-06-19 09:00:00,5.867665,289.03738,C,0,55.58,13.01,0001
2024-06-19 10:00:00,5.6760683,291.04257,C,0,55.58,13.01,0001
2024-06-19 11:00:00,6.1176624,286.40097,D,0,55.58,13.01,0001
2024-06-19 12:00:00,6.338526,284.05115,D,0,55.58,13.01,0001
2024-06-19 13:00:00,6.6936383,283.36795,D,0,55.58,13.01,0001
2024-06-19 14:00:00,6.682414,283.61505,D,0,55.58,13.01,0001
2024-06-19 15:00:00,7.2705345,288.0051,D,0,55.58,13.01,0001
2024-06-19 16:00:00,6.876289,290.34515,D,0,55.58,13.01,0001
2024-06-19 17:00:00,6.596988,292.34506,D,0,55.58,13.01,0001
2024-06-19 18:00:00,6.242429,293.72995,D,0,55.58,13.01,0001
2024-06-19 19:00:00,6.1064596,292.70856,D,0,55.58,13.01,0001
2024-06-19 20:00:00,5.648883,288.7365,D,0,55.58,13.01,0001
2024-06-19 21:00:00,5.3610177,284.7987,D,0,55.58,13.01,0001
2024-06-19 22:00:00,4.9908876,278.99396,D,0,55.58,13.01,0001
2024-06-19 23:00:00,4.7641416,278.12753,D,0,55.58,13.01,0001
2024-06-20 00:00:00,4.8786473,276.3416,D,0,55.58,13.01,0001
2024-06-20 01:00:00,4.873917,271.36456,D,0,55.58,13.01,0001
2024-06-20 02:00:00,4.795722,267.61258,D,0,55.58,13.01,0001
2024-06-20 03:00:00,4.671802,267.27396,D,0,55.58,13.01,0001
2024-06-20 04:00:00,4.781621,275.1881,D,0,55.58,13.01,0001
2024-06-20 05:00:00,5.565911,276.36578,D,0,55.58,13.01,0001
2024-06-20 06:00:00,5.6502256,292.1818,D,0,55.58,13.01,0001
2024-06-20 07:00:00,5.2389035,292.41415,C,0,55.58,13.01,0001
2024-06-20 08:00:00,4.988595,291.29453,C,0,55.58,13.01,0001
2024-06-20 09:00:00,5.0292277,291.1014,C,0,55.58,13.01,0001
2024-06-20 10:00:00,4.926786,291.77298,C,0,55.58,13.01,0001
2024-06-20 11:00:00,5.2405396,288.21063,C,0,55.58,13.01,0001
2024-06-20 12:00:00,4.7825804,290.4299,C,0,55.58,13.01,0001
2024-06-20 13:00:00,4.6704116,279.71613,C,0,55.58,13.01,0001
2024-06-20 14:00:00,4.360862,276.24503,C,0,55.58,13.01,0001
2024-06-20 15:00:00,4.459951,266.46237,D,0,55.58,13.01,0001
2024-06-20 16:00:00,4.6653814,258.10922,D,0,55.58,13.01,0001
2024-06-20 17:00:00,4.0375004,256.08405,D,0,55.58,13.01,0001
2024-06-20 18:00:00,3.4707313,250.81364,C,0,55.58,13.01,0001
2024-06-20 19:00:00,3.0822792,248.05118,C,0,55.58,13.01,0001
2024-06-20 20:00:00,2.5836582,250.7956,C,0,55.58,13.01,0001
2024-06-20 21:00:00,2.4659765,246.29669,E,0,55.58,13.01,0001
2024-06-20 22:00:00,2.684653,242.014,E,0,55.58,13.01,0001
2024-06-20 23:00:00,2.1417146,235.8568,E,0,55.58,13.01,0001
2024-06-21 00:00:00,2.0818105,243.53256,E,0,55.58,13.01,0001
2024-06-21 01:00:00,1.5798411,252.15752,F,0,55.58,13.01,0001
2024-06-21 02:00:00,1.553524,262.6878,B,0,55.58,13.01,0001
2024-06-21 03:00:00,1.4890788,231.60736,B,0,55.58,13.01,0001
2024-06-21 04:00:00,0.7953933,258.9485,B,0,55.58,13.01,0001
2024-06-21 05:00:00,0.37106726,112.34993,B,0,55.58,13.01,0001
2024-06-21 06:00:00,0.7480095,151.4908,B,0,55.58,13.01,0001
2024-06-21 07:00:00,1.4875443,194.3771,A,0,55.58,13.01,0001
2024-06-21 08:00:00,1.4368457,174.36806,A,0,55.58,13.01,0001
2024-06-21 09:00:00,1.7528661,180.91899,A,0,55.58,13.01,0001
2024-06-21 10:00:00,1.9361634,170.25214,A,0,55.58,13.01,0001
2024-06-21 11:00:00,1.874767,168.9531,A,0,55.58,13.01,0001
2024-06-21 12:00:00,1.9604204,153.01239,A,0,55.58,13.01,0001
2024-06-21 13:00:00,2.3312013,162.62228,B,0,55.58,13.01,0001
2024-06-21 14:00:00,2.5923927,151.58064,B,0,55.58,13.01,0001
2024-06-21 15:00:00,2.797,126.9138,C,0,55.58,13.01,0001
2024-06-21 16:00:00,3.7456563,124.127106,C,0,55.58,13.01,0001
2024-06-21 17:00:00,4.2129035,118.95621,D,0,55.58,13.01,0001
2024-06-21 18:00:00,4.279919,110.188934,D,0,55.58,13.01,0001
2024-06-21 19:00:00,4.3660145,114.272095,D,0,55.58,13.01,0001
2024-06-21 20:00:00,4.1928415,107.85541,D,0,55.58,13.01,0001
2024-06-21 21:00:00,4.584069,100.123535,D,0,55.58,13.01,0001
2024-06-21 22:00:00,3.852645,87.658875,D,0,55.58,13.01,0001
2024-06-21 23:00:00,4.7103467,79.04181,D,0,55.58,13.01,0001
2024-06-22 00:00:00,4.7226915,81.803314,D,0,55.58,13.01,0001
2024-06-22 01:00:00,4.6870084,89.47345,D,0,55.58,13.01,0001
2024-06-22 02:00:00,4.2557592,93.782715,D,0,55.58,13.01,0001
2024-06-22 03:00:00,3.6568856,87.25818,C,0,55.58,13.01,0001
2024-06-22 04:00:00,3.3741999,97.782425,C,0,55.58,13.01,0001
2024-06-22 05:00:00,2.9296956,103.35162,C,0,55.58,13.01,0001
2024-06-22 06:00:00,2.2641277,115.67767,C,0,55.58,13.01,0001
2024-06-22 07:00:00,2.493411,181.39319,B,0,55.58,13.01,0001
2024-06-22 08:00:00,3.235074,217.09445,B,0,55.58,13.01,0001
2024-06-22 09:00:00,3.993586,218.41223,B,0,55.58,13.01,0001
2024-06-22 10:00:00,3.2762427,223.78502,B,0,55.58,13.01,0001
2024-06-22 11:00:00,4.0489483,221.7301,C,0,55.58,13.01,0001
2024-06-22 12:00:00,4.8088818,238.53685,C,0,55.58,13.01,0001
2024-06-22 13:00:00,5.818926,261.15295,C,0,55.58,13.01,0001
2024-06-22 14:00:00,6.439995,272.59766,D,0,55.58,13.01,0001
2024-06-22 15:00:00,7.0571647,277.90967,D,0,55.58,13.01,0001
2024-06-22 16:00:00,6.894317,282.00357,D,0,55.58,13.01,0001
2024-06-22 17:00:00,6.823755,283.7987,D,0,55.58,13.01,0001
2024-06-22 18:00:00,6.4577365,287.54584,D,0,55.58,13.01,0001
2024-06-22 19:00:00,6.125201,291.08643,D,0,55.58,13.01,0001
2024-06-22 20:00:00,6.09505,291.98,D,0,55.58,13.01,0001
2024-06-22 21:00:00,6.141815,292.85028,D,0,55.58,13.01,0001
2024-06-22 22:00:00,6.320361,294.35193,D,0,55.58,13.01,0001
2024-06-22 23:00:00,6.1796474,297.2303,D,0,55.58,13.01,0001
2024-06-23 00:00:00,6.0630207,296.66278,D,0,55.58,13.01,0001
2024-06-23 01:00:00,5.9281926,296.53903,D,0,55.58,13.01,0001
2024-06-23 02:00:00,5.699902,295.75427,D,0,55.58,13.01,0001
